interactions_url,Generic name,Drug class,availability,score,reviews,description,side_effects,drug name,Dosage form
"/drug-interactions/infliximab,avsola-index.html",infliximab-axxq,['TNF alfa inhibitors'],Prescription only,10.0,1,"Avsola (infliximab-axxq) is a monoclonal antibody drug used to treat certain inflammatory autoimmune diseases. Avsola is a biological drug and one of four biosimilars of Remicade (infliximab). Biosimilars are highly similar versions of a drug that are designed to have the same effect, but they are not identical to the original version of the drug.","['See ""Important information"" above', 'Serious Infections\n\nSome patients, especially those 65 years and older have had serious infections while receiving infliximab products, such as Avsola These serious infections include TB and infections caused by viruses, fungi, bacteria that have spread throughout the body cause infections in certain areas (such as skin) Some patients die from these infections If you get an infection while receiving treatment with Avsola your doctor will treat your infection and may need to stop your Avsola treatment\nTell your doctor right away if you have any of the following signs of an infection while receiving after receiving Avsola:\n\na fever\nfeel very tired\nhave a cough\nhave flu\nwarm, red, painful skin\n\n\nYour doctor will examine you for TB and perform a test to see if you have TB If your doctor feels that you are at risk for TB, you may be treated with medicine for TB before you begin treatment with Avsola and during treatment with Avsola\nEven if your TB test is negative, your doctor should carefully monitor you for TB infections while you are receiving Avsola Patients who had a negative TB skin test before receiving infliximab products have developed active TB\nIf you are a chronic carrier of the hepatitis B virus, the virus can become active while you are being treated with Avsola In some cases, patients have died as a result of hepatitis B virus being reactivated Your doctor should do a blood test for hepatitis B virus before you start treatment with Avsola and occasionally while you are being treated Tell your doctor if you have any of the following symptoms:\n\nfeel unwell\npoor appetite\ntiredness (fatigue)\nfever, skin rash, joint pain\n\n\n\n', 'Some patients, especially those 65 years and older have had serious infections while receiving infliximab products, such as Avsola These serious infections include TB and infections caused by viruses, fungi, bacteria that have spread throughout the body cause infections in certain areas (such as skin) Some patients die from these infections If you get an infection while receiving treatment with Avsola your doctor will treat your infection and may need to stop your Avsola treatment', 'Tell your doctor right away if you have any of the following signs of an infection while receiving after receiving Avsola:\n\na fever\nfeel very tired\nhave a cough\nhave flu\nwarm, red, painful skin\n\n', 'a fever', 'feel very tired', 'have a cough', 'have flu', 'warm, red, painful skin', 'Your doctor will examine you for TB and perform a test to see if you have TB If your doctor feels that you are at risk for TB, you may be treated with medicine for TB before you begin treatment with Avsola and during treatment with Avsola', 'Even if your TB test is negative, your doctor should carefully monitor you for TB infections while you are receiving Avsola Patients who had a negative TB skin test before receiving infliximab products have developed active TB', 'If you are a chronic carrier of the hepatitis B virus, the virus can become active while you are being treated with Avsola In some cases, patients have died as a result of hepatitis B virus being reactivated Your doctor should do a blood test for hepatitis B virus before you start treatment with Avsola and occasionally while you are being treated Tell your doctor if you have any of the following symptoms:\n\nfeel unwell\npoor appetite\ntiredness (fatigue)\nfever, skin rash, joint pain\n\n', 'feel unwell', 'poor appetite', 'tiredness (fatigue)', 'fever, skin rash, joint pain', 'Heart Failure\nIf you have a heart problem called congestive heart failure, your doctor should check you closely while you are receiving Avsola Your congestive heart failure may get worse while you are receiving Avsola Be sure to tell your doctor of any new worse symptoms including:\n\nshortness of breath\nswelling of ankles feet\nsudden weight gain\nTreatment with Avsola may need to be stopped if you get new worse congestive heart failure\n\n', 'shortness of breath', 'swelling of ankles feet', 'sudden weight gain\nTreatment with Avsola may need to be stopped if you get new worse congestive heart failure', 'Other Heart Problems\nSome patients have experienced a heart attack (some of which led to death), low blood flow to the heart, abnormal heart rhythm within 24 hours of beginning their infusion of infliximab products Symptoms may include chest discomfort pain, arm pain, stomach pain, shortness of breath, anxiety, lightheadedness, dizziness, fainting, sweating, nausea, vomiting, fluttering pounding in your chest, and/or a fast a slow heartbeat Tell your doctor right away if you have any of these symptoms', 'Liver Injury\nSome patients receiving infliximab products have developed serious liver problems Tell your doctor if you have:\n\njaundice (skin and eyes turning yellow)\ndark brown\npain on the right side of your stomach area (right\nfever\nextreme tiredness (severe fatigue)\n\n', 'jaundice (skin and eyes turning yellow)', 'dark brown', 'pain on the right side of your stomach area (right', 'fever', 'extreme tiredness (severe fatigue)', 'Blood Problems\nIn some patients receiving infliximab products, the body may not make enough of the blood cells that help fight infections help stop bleeding Tell your doctor if you:\n\nhave a fever that does not go away\nbruise bleed very easily\nlook very pale\n\n', 'have a fever that does not go away', 'bruise bleed very easily', 'look very pale', 'Nervous System Disorders\nSome patients receiving infliximab products have developed problems with their nervous system Tell your doctor if you have:\n\nchanges in your vision\nweakness in your arms legs\nnumbness tingling in any part of your body\nseizures\n\n', 'changes in your vision', 'weakness in your arms legs', 'numbness tingling in any part of your body', 'seizures', 'Some patients have experienced a stroke within approximately 24 hours of their infusion with infliximab products Tell your doctor right away if you have symptoms of a stroke which may include: numbness weakness of the face, arm leg, especially on one side of the body sudden confusion, trouble speaking understanding sudden trouble seeing in one both eyes, sudden trouble walking, dizziness, loss of balance coordination a sudden, severe headache', 'Allergic Reactions\nSome patients have had allergic reactions to infliximab products Some of these reactions were severe These reactions can happen while you are getting your Avsola treatment shortly afterward Your doctor may need to stop pause your treatment with Avsola and may give you medicines to treat the allergic reaction Signs of an allergic reaction can include:\n\nhives (red, raised, itchy patches of skin)\ndifficulty breathing\nchest pain\nhigh low blood pressure\nfever\nchills\n\nSome patients treated with infliximab products have had delayed allergic reactions The delayed reactions occurred 3 to 12 days after receiving treatment with infliximab products Tell your doctor right away if you have any of these signs of delayed allergic reaction to Avsola:\nfever\nrash\nheadache\nsore throat\nmuscle joint pain\nswelling of the face and hands\ndifficulty swallowing\n\n', 'hives (red, raised, itchy patches of skin)', 'difficulty breathing', 'chest pain', 'high low blood pressure', 'fever', 'chills\n\nSome patients treated with infliximab products have had delayed allergic reactions The delayed reactions occurred 3 to 12 days after receiving treatment with infliximab products Tell your doctor right away if you have any of these signs of delayed allergic reaction to Avsola:', 'fever', 'rash', 'headache', 'sore throat', 'muscle joint pain', 'swelling of the face and hands', 'difficulty swallowing', 'Lupus\nSome patients have developed symptoms that are like the symptoms of Lupus If you develop any of the following symptoms, your doctor may decide to stop your treatment with Avsola\n\nchest discomfort pain that does not go away\nshortness of breath\njoint pain\nrash on the cheeks arms that gets worse in the sun\n\n', 'chest discomfort pain that does not go away', 'shortness of breath', 'joint pain', 'rash on the cheeks arms that gets worse in the sun', 'Psoriasis\nSome people receiving infliximab products had new psoriasis worsening of psoriasis they already had Tell your doctor if you develop red scaly patches raised bumps on the skin that are filled with pus Your doctor may decide to stop your treatment with Avsola']",Avsola,intravenous
/drug-interactions/azathioprine-index.html,azathioprine,,Prescription only,59.4,115,"Azathioprine weakens your body's immune system, to help keep it from ""rejecting"" a transplanted organ such as a kidney. Organ rejection happens when the immune system treats the new organ as an invader and attacks it.","['\nfever, swollen glands, body aches, night sweats, not feeling well\n', '\npale skin, rash, easy bruising bleeding\n', '\ncold hands and feet, feeling light\n', '\npain in your upper stomach that may spread to your shoulder\n', '\nfeeling full after eating only a small amount, weight loss\n']",Azathioprine,oral tablet
"/drug-interactions/rasagiline,azilect-index.html",['rasagiline'],['Dopaminergic antiparkinsonism agents'],Prescription only,74.4,10,Azilect works by increasing the levels of certain chemicals in the brain.,"['\nsevere headache, blurred vision, pounding in your neck ears\n', '\nextreme drowsiness falling asleep suddenly, even after feeling alert\n', '\nunusual changes in mood behavior\n', '\nhallucinations\n', '\na light\n', ""\nworsening symptoms of Parkinson's disease (especially uncontrolled muscle movements)\n""]",Azilect,
/drug-interactions/azithromycin-index.html,azithromycin,['Macrolides'],Prescription only,68.9,1,Azithromycin is an antibiotic that fights bacteria.,"['\nsevere stomach pain, diarrhea that is watery bloody\n', '\nfast pounding heartbeats, fluttering in your chest, shortness of breath, and sudden dizziness (like you might pass out)\n', '\nliver problems \n']",Azithromycin,
"/drug-interactions/sulfasalazine,azulfidine-index.html",['sulfasalazine'],,Prescription only,53.3,3,"Azulfidine is used to treat ulcerative colitis (UC), and to decrease the frequency of UC attacks. This medicine will not cure ulcerative colitis, but it can reduce the number of attacks you have.","['\nfever, chills, sore throat\n', '\nmouth sores, red swollen gums\n', '\npale skin, easy bruising, unusual bleeding\n', '\nchest discomfort, wheezing, dry cough hack, rapid weight loss\n']",Azulfidine,
/drug-interactions/baclofen-index.html,baclofen,['Skeletal muscle relaxants'],Prescription only,69.3,395,Baclofen is a muscle relaxer and an antispasmodic agent.,"['\nsevere drowsiness, weak shallow breathing\n', '\nconfusion, hallucinations\n', '\nitching, tingling, twitching in your hands, arms, feet, legs\n', '\nfever\n', '\na seizure\n']",Baclofen,
"/drug-interactions/sulfamethoxazole-trimethoprim,bactrim-index.html",['sulfamethoxazole and trimethoprim'],['Sulfonamides'],Prescription only,53.2,589,Bactrim contains a combination of sulfamethoxazole and trimethoprim. Sulfamethoxazole and trimethoprim are are both antibiotics that treat different types of infection caused by bacteria.,"['\nsevere stomach pain, diarrhea that is watery bloody (even if it occurs months after your last dose)\n', '\nany skin rash, no matter how mild\n', '\nyellowing of your skin eyes\n', '\na seizure\n', '\nnew unusual joint pain\n', '\nincreased decreased urination\n', '\nswelling, bruising, irritation around the IV needle\n', '\nincreased thirst, dry mouth, fruity breath odor\n', '\nnew worsening cough, fever, trouble breathing\n', '\nhigh blood potassium \n', '\nlow blood sodium \n', '\nlow blood cell counts \n']",Bactrim,
"/drug-interactions/sulfamethoxazole-trimethoprim,bactrim-ds-index.html",['sulfamethoxazole and trimethoprim'],['Sulfonamides'],Prescription only,49.0,382,"Sulfamethoxazole and trimethoprim combination is used to treat infections including urinary tract infections, middle ear infections (otitis media), bronchitis, traveler's diarrhea, and shigellosis (bacillary dysentery). This medicine is also used to prevent or treat Pneumocystis jiroveci pneumonia or Pneumocystis carinii pneumonia (PCP), a very serious kind of pneumonia. This type of pneumonia occurs more commonly in patients whose immune systems are not working normally, including cancer patients, transplant patients, and patients with acquired immune deficiency syndrome (AIDS).","['Black, tarry stools', 'blistering, peeling, loosening of the skin', 'changes in skin color', 'chest pain tightness', 'chills', 'clay', 'cough hoarseness', 'dark urine', 'diarrhea', 'dizziness', 'fever', 'general feeling of tiredness weakness', 'headache', 'itching, skin rash', 'joint muscle pain', 'light', 'loss of appetite', 'lower back side pain', 'nausea', 'pain, tenderness, swelling of the foot leg', 'painful difficult urination', 'pale skin', 'red skin lesions, often with a purple center', 'red, irritated eyes', 'sore throat', 'sores, ulcers, white spots in the mouth on the lips', 'stomach pain', 'swollen painful glands', 'trouble breathing', 'unpleasant breath odor', 'unusual bleeding bruising', 'vomiting of blood', 'yellow eyes skin']",Bactrim DS,
/drug-interactions/balsalazide-index.html,balsalazide,5-aminosalicylates,Prescription only,62.7,25,The Colazal brand of balsalazide is used to treat mild to moderate active ulcerative colitis in adults and children who are at least 5 years old.,"['\npain burning when you urinate\n', '\nworsening colitis symptoms\n', '\nkidney problems\n', '\nliver problems\n', '\nlow red blood cells (anemia)\n']",Balsalazide,
"/drug-interactions/rufinamide,banzel-index.html",['rufinamide'],['Dibenzazepine anticonvulsants'],Prescription only,95.0,6,"Banzel is a seizure medication, also called an anti-epileptic or anticonvulsant.","['\nloss of balance coordination\n', '\ntrouble walking\n', '\nworsening increased seizures\n']",Banzel,
"/drug-interactions/insulin-glargine,basaglar-index.html",['insulin glargine'],['Insulin'],Prescription only,24.5,141,Basaglar is a long-acting insulin that starts to work several hours after injection and keeps working evenly for 24 hours. Insulin is a hormone that works by lowering levels of glucose (sugar) in the blood.,"['\nrapid weight gain, swelling in your feet ankles\n', '\nshortness of breath\n', '\nlow blood potassium \n']",Basaglar,
"/drug-interactions/buprenorphine,belbuca-index.html",['buprenorphine'],Opioids,Prescription only,43.3,222,"Belbuca buccal films contain buprenorphine, an opioid medication. An opioid is sometimes called a narcotic.","['\nnoisy breathing, sighing, shallow breathing, breathing that stops during sleep\n', '\nslow heartbeat weak pulse\n', '\na light\n', '\nchest pain, fast heart rate, trouble breathing\n', '\nsevere constipation\n', '\nopioid withdrawal symptoms \n', '\nlow cortisol levels \n', '\nliver problems \n']",Belbuca,
"/drug-interactions/suvorexant,belsomra-index.html",['suvorexant'],"Miscellaneous anxiolytics, sedatives and hypnotics",Prescription only,36.0,500,Belsomra is a sleep medicine that helps regulate your sleep and wake cycle.,"['\ntrouble moving talking when you first wake up\n', '\na weak feeling in your legs\n', '\nunusual thoughts behavior\n', '\nanxiety, agitation, depression\n', '\nmemory problems\n', '\nconfusion, hallucinations\n', '\nthoughts about hurting yourself\n']",Belsomra,
"/drug-interactions/diphenhydramine,benadryl-index.html",['diphenhydramine'],,Rx and/or OTC,71.5,64,"Benadryl is an antihistamine that reduces the effects of natural chemical histamine in the body. Histamine can produce symptoms of sneezing, itching, watery eyes, and runny nose.","['\npounding heartbeats fluttering in your chest\n', '\npainful difficult urination\n', '\nlittle no urinating\n', '\nconfusion, feeling like you might pass out\n', '\ntightness in your neck jaw, uncontrollable movements of your tongue\n']",Benadryl,
/drug-interactions/benazepril-index.html,benazepril,['Angiotensin Converting Enzyme Inhibitors'],Prescription only,55.3,20,Benazepril is an ACE inhibitor that is used to treat high blood pressure (hypertension). Lowering blood pressure may lower your risk of a stroke or heart attack.,"['\na light\n', '\nlittle no urinating\n', '\nhigh potassium\n', '\nliver problems\n']",Benazepril,oral tablet
